fname,itp,tp_prob,its,ts_prob
CM_TAPM_00_HHE_100_2020010118000000.mseed_42000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_57000,[2797],[ 0.6431796],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_45000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_60000,[],[],[230],[ 0.76582247]
CM_TAPM_00_HHE_100_2020010118000000.mseed_48000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_63000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_51000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_66000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_54000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_57000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_72000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_60000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_75000,[501],[ 0.3748005],[934],[ 0.772945]
CM_TAPM_00_HHE_100_2020010118000000.mseed_63000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_78000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_66000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_81000,[1956],[ 0.90051085],[2342],[ 0.7525333]
CM_URMC_00_HHE_100_2020010117595999.mseed_84000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_72000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_87000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_75000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_90000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_78000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_93000,[],[],[177],[ 0.3038504]
CM_TAPM_00_HHE_100_2020010118000000.mseed_81000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_96000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_84000,[1123],[ 0.7376196],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_99000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_87000,[],[],[367],[ 0.5304921]
CM_URMC_00_HHE_100_2020010117595999.mseed_102000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_90000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_105000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_93000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_108000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_96000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_111000,[63],[ 0.6898622],[465],[ 0.69489473]
CM_TAPM_00_HHE_100_2020010118000000.mseed_99000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_114000,[1183],[ 0.3599263],[1520],[ 0.5491462]
CM_TAPM_00_HHE_100_2020010118000000.mseed_102000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_105000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_108000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_111000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_114000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_117000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_117000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_120000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_120000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_123000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_126000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_123000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_129000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_126000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_132000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_129000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_135000,[],[],[297],[ 0.54539144]
CM_URMC_00_HHE_100_2020010117595999.mseed_132000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_138000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_135000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_141000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_138000,[2399],[ 0.956491],[2762],[ 0.70595044]
CM_TAPM_00_HHE_100_2020010118000000.mseed_144000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_141000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_147000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_144000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_150000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_147000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_153000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_150000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_153000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_156000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_156000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_159000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_159000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_162000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_162000,[663],[ 0.72932017],[1031],[ 0.6576416]
CM_TAPM_00_HHE_100_2020010118000000.mseed_165000,[1857],[ 0.41522583],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_165000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_168000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_168000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_171000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_174000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_171000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_174000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_177000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_177000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_180000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_180000,[],[],[905],[ 0.39892635]
CM_URMC_00_HHE_100_2020010117595999.mseed_183000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_186000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_189000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_183000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_186000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_192000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_195000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_189000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_198000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_192000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_195000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_201000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_198000,[],[],[620],[ 0.43823412]
CM_URMC_00_HHE_100_2020010117595999.mseed_204000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_201000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_207000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_204000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_210000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_207000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_213000,[],[],[2719],[ 0.4029066]
CM_TAPM_00_HHE_100_2020010118000000.mseed_210000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_213000,[],[],[443],[ 0.3444857]
CM_URMC_00_HHE_100_2020010117595999.mseed_216000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_216000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_219000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_222000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_225000,[],[],[2345],[ 0.42775226]
CM_URMC_00_HHE_100_2020010117595999.mseed_219000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_228000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_222000,[1036],[ 0.58176047],[1342],[ 0.7414472]
CM_TAPM_00_HHE_100_2020010118000000.mseed_231000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_225000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_234000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_228000,[],[],[764],[ 0.5632932]
CM_TAPM_00_HHE_100_2020010118000000.mseed_237000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_231000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_234000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_237000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_240000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_240000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_243000,[864],[ 0.82462364],[1202],[ 0.8634736]
CM_URMC_00_HHE_100_2020010117595999.mseed_246000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_243000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_249000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_246000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_249000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_252000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_252000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_255000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_255000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_258000,[],[],[2684],[ 0.75287914]
CM_TAPM_00_HHE_100_2020010118000000.mseed_258000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_261000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_261000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_264000,[2703],[ 0.32378268],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_264000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_267000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_267000,[1655],[ 0.3022968],[1943],[ 0.37897095]
CM_TAPM_00_HHE_100_2020010118000000.mseed_270000,[2268],[ 0.53549516],[2852],[ 0.70729977]
CM_URMC_00_HHE_100_2020010117595999.mseed_270000,[],[],[2720],[ 0.61049455]
CM_URMC_00_HHE_100_2020010117595999.mseed_273000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_276000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_279000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_276000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_279000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_282000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_282000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_285000,[1336],[ 0.68392986],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_285000,[],[],[306],[ 0.56595236]
CM_URMC_00_HHE_100_2020010117595999.mseed_288000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_288000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_291000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_291000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_294000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_297000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_297000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_300000,[675],[ 0.3050113],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_300000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_303000,[2608],[ 0.6840319],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_303000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_306000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_306000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_309000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_309000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_312000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_315000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_315000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_318000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_318000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_321000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_321000,[],[],[635],[ 0.3684904]
CM_TAPM_00_HHE_100_2020010118000000.mseed_324000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_324000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_327000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_327000,[],[],[2408],[ 0.7428204]
CM_TAPM_00_HHE_100_2020010118000000.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_333000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_333000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_336000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_336000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_339000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_339000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_342000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_342000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_345000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_345000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_348000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_348000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_351000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_351000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_354000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_354000,[2625],[ 0.38304818],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_357000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_357000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_360000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_360000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_363000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_366000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_363000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_369000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_372000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_366000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_375000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_378000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_369000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_381000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_384000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_387000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_372000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_390000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_375000,[1221],[ 0.9757481],[1566],[ 0.8442517]
CM_TAPM_00_HHE_100_2020010118000000.mseed_393000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_378000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_396000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_399000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_381000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_402000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_384000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_405000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_387000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_408000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_390000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_411000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_393000,[1335],[ 0.7234982],[1742],[ 0.66523427]
CM_TAPM_00_HHE_100_2020010118000000.mseed_414000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_396000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_417000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_399000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_420000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_402000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_423000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_405000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_408000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_426000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_429000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_411000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_414000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_432000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_417000,[294],[ 0.887212],[663],[ 0.3050144]
CM_TAPM_00_HHE_100_2020010118000000.mseed_435000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_420000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_438000,[],[],[809],[ 0.3864032]
CM_URMC_00_HHE_100_2020010117595999.mseed_423000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_441000,[],[],[1447],[ 0.34608808]
CM_URMC_00_HHE_100_2020010117595999.mseed_426000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_444000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_429000,[1468 1625],[ 0.30377632  0.54373264],[1887],[ 0.31254116]
CM_URMC_00_HHE_100_2020010117595999.mseed_432000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_447000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_435000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_438000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_441000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_450000,[],[],[131],[ 0.5644314]
CM_URMC_00_HHE_100_2020010117595999.mseed_444000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_453000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_447000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_450000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_456000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_453000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_459000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_456000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_462000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_459000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_465000,[ 456 2469],[ 0.9035442   0.36534193],[2669],[ 0.50524044]
CM_URMC_00_HHE_100_2020010117595999.mseed_462000,[1258],[ 0.9698982],[1628],[ 0.81540996]
CM_TAPM_00_HHE_100_2020010118000000.mseed_468000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_465000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_471000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_468000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_474000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_471000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_477000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_480000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_474000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_483000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_477000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_480000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_486000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_483000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_489000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_492000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_486000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_495000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_489000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_498000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_492000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_495000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_501000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_498000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_504000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_501000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_507000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_504000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_510000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_507000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_513000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_516000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_510000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_513000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010118000000.mseed_519000,[],[],[],[]
CM_URMC_00_HHE_100_2020010117595999.mseed_516000,[121],[ 0.9406025],[542],[ 0.5794042]
CM_URMC_00_HHE_100_2020010117595999.mseed_519000,[],[],[],[]
